base_name,original_filename,img_h,img_w,ssim_whole,ssim_edit_region,edit_region_pct,ssim_level,ssim_tier
1adea12f-2b0a-47b6-94a9-5ccfff77dcfd_0,1adea12f-2b0a-47b6-94a9-5ccfff77dcfd.jpg_0.jpg,511,391,0.99371,0.94157,8.53,⚠️  MILD,mild
1ae17503-58be-4539-a90a-dced80cbae58_0,1ae17503-58be-4539-a90a-dced80cbae58_0.jpg,512,400,0.99637,0.94517,5.68,⚠️  MILD,mild
1aed4c81-1989-40b5-89a2-bd81c0766c3f_3,1aed4c81-1989-40b5-89a2-bd81c0766c3f_3.jpg,512,333,0.99629,0.97021,11.05,⚠️  MILD,mild
1aee52b5-d9fb-4ac6-b5bb-f32383583da6_0,1aee52b5-d9fb-4ac6-b5bb-f32383583da6_0.jpg,512,411,0.995,0.94911,9.16,⚠️  MILD,mild
1aef0be2-21c3-4ac0-9ade-ea4e4b1c2ba3_0,1aef0be2-21c3-4ac0-9ade-ea4e4b1c2ba3.jpg_0.jpg,427,387,0.99552,0.96316,9.05,⚠️  MILD,mild
1aef90d4-9809-497a-830a-c09a8158621e_0,1aef90d4-9809-497a-830a-c09a8158621e_0.jpg,512,362,0.99886,0.97912,4.08,⚠️  MILD,mild
1af1042f-b253-45d8-8554-15130918c48b_0,1af1042f-b253-45d8-8554-15130918c48b_0.jpg,512,398,0.99785,0.9552,4.3,⚠️  MILD,mild
1b252479-ccba-417b-a4ec-c537c7bdcf62_2,1b252479-ccba-417b-a4ec-c537c7bdcf62.jpg_2.jpg,512,384,0.98737,0.9007,10.88,🔶 MODERATE,moderate
1b2791ef-4cf1-4ed0-a33d-a9bf9c46063f_0,1b2791ef-4cf1-4ed0-a33d-a9bf9c46063f.jpg_0.jpg,512,373,0.99732,0.97151,5.88,⚠️  MILD,mild
1b43f2fe-edcf-4151-8b5a-dbf02faf0dc3_0,1b43f2fe-edcf-4151-8b5a-dbf02faf0dc3.jpg_0.jpg,511,381,0.99632,0.96719,9.15,⚠️  MILD,mild
1b4b503b-87db-4e09-a704-b9f981a99152_1,1b4b503b-87db-4e09-a704-b9f981a99152.jpg_1.jpg,512,420,0.99221,0.90891,7.1,🔶 MODERATE,moderate
1b519dd2-085f-4f7c-8a88-4977fcdc1f17_0,1b519dd2-085f-4f7c-8a88-4977fcdc1f17.jpg_0.jpg,512,347,0.99725,0.9706,7.09,⚠️  MILD,mild
1b569ee4-c5c1-4f50-915f-74d5287d6f86_0,1b569ee4-c5c1-4f50-915f-74d5287d6f86_0.jpg,512,339,0.99071,0.88759,7.82,🔶 MODERATE,moderate
1b6cc19b-1f48-4ee6-9db2-1b09b17141ea_0,1b6cc19b-1f48-4ee6-9db2-1b09b17141ea.jpg_0.jpg,512,381,0.98915,0.89779,9.84,🔶 MODERATE,moderate
1b7ab012-3883-49d8-bf8f-a75fe8805dab_1,1b7ab012-3883-49d8-bf8f-a75fe8805dab.jpg_1.jpg,411,277,0.99456,0.93736,6.67,⚠️  MILD,mild
1ba22aff-c799-4bd7-aa63-aedd9b7aba7c_4,1ba22aff-c799-4bd7-aa63-aedd9b7aba7c_4.jpg,512,356,0.9835,0.80682,8.13,🔴 SIGNIFICANT,significant
1ba75b88-77e4-4e6e-acba-2aae3732723c_0,1ba75b88-77e4-4e6e-acba-2aae3732723c.jpg_0.jpg,512,333,0.99437,0.91531,5.64,🔶 MODERATE,moderate
1bacd502-cc92-481d-94df-d9130d471825_1,1bacd502-cc92-481d-94df-d9130d471825_1.jpg,512,418,0.99367,0.93003,8.07,⚠️  MILD,mild
1baf73bc-a4f9-4285-9129-c2868ca19cd1_0,1baf73bc-a4f9-4285-9129-c2868ca19cd1.jpg_0.jpg,512,410,0.99717,0.97603,7.85,⚠️  MILD,mild
1bb43208-8034-4a90-b308-ebe313f64537_0,1bb43208-8034-4a90-b308-ebe313f64537_0.jpg,512,345,0.99151,0.91476,9.32,🔶 MODERATE,moderate
1bbffdda-3566-485b-8942-a6531ec1c289_0,1bbffdda-3566-485b-8942-a6531ec1c289.jpg_0.jpg,512,393,0.98951,0.90297,9.71,🔶 MODERATE,moderate
1bc041b1-eb41-4582-afde-5589f8ae400c_0,1bc041b1-eb41-4582-afde-5589f8ae400c.jpg_0.jpg,512,365,0.99476,0.94444,8.35,⚠️  MILD,mild
1bc3951a-49ad-4f6d-aa5c-2904cbc155b8_0,1bc3951a-49ad-4f6d-aa5c-2904cbc155b8_0.jpg,512,325,0.98762,0.90331,12.08,🔶 MODERATE,moderate
1bd2528c-4033-4f1e-ae4d-1999931e4673_0,1bd2528c-4033-4f1e-ae4d-1999931e4673_0.jpg,512,400,0.99361,0.93745,9.58,⚠️  MILD,mild
1bf178e2-ba68-460e-aacd-90b86d4ef126_0,1bf178e2-ba68-460e-aacd-90b86d4ef126_0.jpg,512,351,0.99375,0.94293,10.2,⚠️  MILD,mild
1bf7687a-89a1-416c-aced-39b878699f9f_0,1bf7687a-89a1-416c-aced-39b878699f9f_0.jpg,512,410,0.99863,0.97445,4.45,⚠️  MILD,mild
1c199667-b5d1-47a7-9e8f-ef4a8ed1ca44_0,1c199667-b5d1-47a7-9e8f-ef4a8ed1ca44_0.jpg,512,403,0.99096,0.88085,6.98,🔶 MODERATE,moderate
1c19ee84-6c43-4965-ad34-cc9535a14a84_0,1c19ee84-6c43-4965-ad34-cc9535a14a84.jpg_0.jpg,512,391,0.98919,0.89847,9.61,🔶 MODERATE,moderate
1c1e59ff-275e-4d22-9d31-fc85299dfe4a_0,1c1e59ff-275e-4d22-9d31-fc85299dfe4a.jpg_0.jpg,512,410,0.9919,0.87621,5.62,🔴 SIGNIFICANT,significant
1c200276-b75e-4205-b8e2-89cdbb03741b_0,1c200276-b75e-4205-b8e2-89cdbb03741b.jpg_0.jpg,512,448,0.99381,0.93536,7.36,⚠️  MILD,mild
1c255046-4774-4de3-b473-e0fdfd145e06_2,1c255046-4774-4de3-b473-e0fdfd145e06.jpg_2.jpg,512,416,0.99136,0.93104,10.76,⚠️  MILD,mild
1c280a87-3f09-41f9-92fb-567b4f94992f_0,1c280a87-3f09-41f9-92fb-567b4f94992f_0.jpg,512,396,0.9953,0.9198,5.51,🔶 MODERATE,moderate
1c2e7a4c-cafc-4002-9818-b4c868de93f8_3,1c2e7a4c-cafc-4002-9818-b4c868de93f8.jpg_3.jpg,497,356,0.99349,0.9468,10.66,⚠️  MILD,mild
1c48c685-b1a3-4273-95bb-aa090e158f17_3,1c48c685-b1a3-4273-95bb-aa090e158f17_3.jpg,512,431,0.99859,0.97625,4.56,⚠️  MILD,mild
1c5b5965-9908-4f2a-8a65-1b291a0bae4d_2,1c5b5965-9908-4f2a-8a65-1b291a0bae4d.jpg_2.jpg,441,347,0.99248,0.93749,9.86,⚠️  MILD,mild
1c5b5daf-7e71-4c00-8bfa-6abf84f778df_0,1c5b5daf-7e71-4c00-8bfa-6abf84f778df.jpg_0.jpg,512,332,0.99671,0.96137,6.37,⚠️  MILD,mild
1c658289-eef7-45f5-8722-ac2380d68289_0,1c658289-eef7-45f5-8722-ac2380d68289_0.jpg,512,357,0.97986,0.8577,13.62,🔴 SIGNIFICANT,significant
1c690b51-72c2-433a-9de0-1310cfcd8f2c_0,1c690b51-72c2-433a-9de0-1310cfcd8f2c_0.jpg,512,372,0.9993,0.98797,4.98,✅ NEGLIGIBLE,negligible
1c78e134-3f25-43eb-a6ca-89fd0ac7873c_0,1c78e134-3f25-43eb-a6ca-89fd0ac7873c.jpg_0.jpg,512,385,0.99348,0.92215,7.01,⚠️  MILD,mild
1c8f994c-b556-4300-b66e-f4282bfcacdf_0,1c8f994c-b556-4300-b66e-f4282bfcacdf_0.jpg,512,406,0.99774,0.96213,5.37,⚠️  MILD,mild
1c92a14c-2575-4074-9f09-b4ea6771f514_0,1c92a14c-2575-4074-9f09-b4ea6771f514.jpg_0.jpg,512,365,0.99352,0.94251,9.76,⚠️  MILD,mild
1ca81fca-60b3-4ba1-8bfa-d6f40b13caa2_0,1ca81fca-60b3-4ba1-8bfa-d6f40b13caa2.jpg_0.jpg,512,335,0.99565,0.93782,6.24,⚠️  MILD,mild
1caa9503-1aa2-4695-af96-fb3680c47faa_0,1caa9503-1aa2-4695-af96-fb3680c47faa_0.jpg,512,349,0.99496,0.92531,6.3,⚠️  MILD,mild
1cae3f13-f864-41f0-b644-20dbac0ecdcc_0,1cae3f13-f864-41f0-b644-20dbac0ecdcc_0.jpg,512,389,0.99651,0.96123,8.45,⚠️  MILD,mild
1cc2fdbd-e7d3-4eb4-95b3-0584b22d82d8_1,1cc2fdbd-e7d3-4eb4-95b3-0584b22d82d8_1.jpg,512,392,0.98659,0.8681,9.72,🔴 SIGNIFICANT,significant
1ccfa6e7-adfc-4b15-bf46-89b37f0b8508_0,1ccfa6e7-adfc-4b15-bf46-89b37f0b8508_0.jpg,511,359,0.99391,0.91147,6.55,🔶 MODERATE,moderate
1cd276c9-277e-4305-a03c-9c5a77f373a5_0,1cd276c9-277e-4305-a03c-9c5a77f373a5.jpg_0.jpg,511,394,0.99547,0.95957,8.64,⚠️  MILD,mild
1cd4d0f5-0358-45fd-aa99-439c5051d921_1,1cd4d0f5-0358-45fd-aa99-439c5051d921.jpg_1.jpg,512,411,0.99473,0.95101,8.01,⚠️  MILD,mild
1cd9eff4-1e65-4c12-8dc9-8cb0ce3069db_0,1cd9eff4-1e65-4c12-8dc9-8cb0ce3069db.jpg_0.jpg,512,387,0.99222,0.92614,8.85,⚠️  MILD,mild
1ce50994-3f2e-4b0c-af94-eea197a14b1d_0,1ce50994-3f2e-4b0c-af94-eea197a14b1d_0.jpg,512,376,0.99703,0.96816,8.55,⚠️  MILD,mild
1ce77aec-f899-4d8a-96be-a2aaa0a8280f_0,1ce77aec-f899-4d8a-96be-a2aaa0a8280f.jpg_0.jpg,511,360,0.99734,0.97234,6.97,⚠️  MILD,mild
1ce92a63-8a56-4373-acec-1b9fdda6a812_1,1ce92a63-8a56-4373-acec-1b9fdda6a812_1.jpg,512,380,0.99639,0.94174,5.68,⚠️  MILD,mild
1cf59b8d-624a-4dde-9584-327696fa7f77_0,1cf59b8d-624a-4dde-9584-327696fa7f77.jpg_0.jpg,512,358,0.99572,0.95899,8.58,⚠️  MILD,mild
1cf9e3e2-9321-47e9-b5bc-0d03f39c940b_0,1cf9e3e2-9321-47e9-b5bc-0d03f39c940b_0.jpg,512,373,0.99691,0.9632,7.81,⚠️  MILD,mild
1cfc8382-a92f-45a3-aa02-7c2b7728b865_0,1cfc8382-a92f-45a3-aa02-7c2b7728b865_0.jpg,512,340,0.99663,0.94596,5.64,⚠️  MILD,mild
1cfd18d9-6e5c-441e-a654-9d3efe12c3e8_2,1cfd18d9-6e5c-441e-a654-9d3efe12c3e8.jpg_2.jpg,512,368,0.99421,0.94213,7.18,⚠️  MILD,mild
1cfe0896-a23a-4888-a444-f1101bf2edc4_0,1cfe0896-a23a-4888-a444-f1101bf2edc4.jpg_0.jpg,512,388,0.99333,0.91307,6.09,🔶 MODERATE,moderate
1cff0ef5-4a38-4df8-a5e4-75461c4f0a95_2,1cff0ef5-4a38-4df8-a5e4-75461c4f0a95_2.jpg,512,366,0.98645,0.83203,7.68,🔴 SIGNIFICANT,significant
1d0684ce-3c75-4961-9684-e9e2cab135e7_0,1d0684ce-3c75-4961-9684-e9e2cab135e7_0.jpg,512,414,0.99714,0.93628,4.14,⚠️  MILD,mild
1d0f104b-8cd2-4b32-a78d-30425d6f99e3_0,1d0f104b-8cd2-4b32-a78d-30425d6f99e3.jpg_0.jpg,512,410,0.99246,0.93752,10.42,⚠️  MILD,mild
1d1c8739-58bb-4e01-bfdf-0f97e26c6255_0,1d1c8739-58bb-4e01-bfdf-0f97e26c6255.jpg_0.jpg,512,417,0.99708,0.97907,6.34,⚠️  MILD,mild
1d1d6be4-c706-4aeb-9bfb-1e4aeea293a2_0,1d1d6be4-c706-4aeb-9bfb-1e4aeea293a2_0.jpg,512,387,0.99875,0.98101,4.88,✅ NEGLIGIBLE,negligible
1d1dae2e-a3f8-41b9-becc-efd5c6ab46b5_0,1d1dae2e-a3f8-41b9-becc-efd5c6ab46b5.jpg_0.jpg,512,380,0.99813,0.98586,6.58,✅ NEGLIGIBLE,negligible
1d297862-aa91-4ce6-8a81-4435e19d9114_0,1d297862-aa91-4ce6-8a81-4435e19d9114.jpg_0.jpg,512,370,0.99706,0.96487,6.35,⚠️  MILD,mild
1d3c3da2-5a01-44e8-ad3c-937d51fbc23d_3,1d3c3da2-5a01-44e8-ad3c-937d51fbc23d_3.jpg,512,326,0.99843,0.96,3.13,⚠️  MILD,mild
1d412993-a723-45f3-908b-41855c69b1a7_0,1d412993-a723-45f3-908b-41855c69b1a7.jpg_0.jpg,512,350,0.99474,0.94698,8.24,⚠️  MILD,mild
1d469236-c506-4c27-a5f0-f2f1429ddfeb_0,1d469236-c506-4c27-a5f0-f2f1429ddfeb_0.jpg,512,386,0.99733,0.9679,7.39,⚠️  MILD,mild
1d4d983e-967f-4d66-a485-7f68a14457bc_0,1d4d983e-967f-4d66-a485-7f68a14457bc.jpg_0.jpg,512,395,0.99716,0.97737,7.63,⚠️  MILD,mild
1d4e2ce3-b28a-428d-810d-b0bb5f97f7b1_0,1d4e2ce3-b28a-428d-810d-b0bb5f97f7b1_0.jpg,511,356,0.99392,0.9234,7.41,⚠️  MILD,mild
1d5a1e3e-0011-4292-a8ff-d45d626a576a_0,1d5a1e3e-0011-4292-a8ff-d45d626a576a_0.jpg,512,384,0.99154,0.89446,7.42,🔶 MODERATE,moderate
1d616848-46fb-4a88-a7af-b5a277936e6d_0,1d616848-46fb-4a88-a7af-b5a277936e6d.jpg_0.jpg,512,408,0.99356,0.9519,10.19,⚠️  MILD,mild
1d620ad1-8eb0-407e-9f7f-9be8f39d8e58_0,1d620ad1-8eb0-407e-9f7f-9be8f39d8e58.jpg_0.jpg,512,336,0.99607,0.96358,9.54,⚠️  MILD,mild
1d638954-6d2d-4cd8-88aa-72bb9fa33444_1,1d638954-6d2d-4cd8-88aa-72bb9fa33444_1.jpg,512,412,0.99441,0.94318,9.01,⚠️  MILD,mild
1d65edc9-8486-477c-beb2-d43833587049_0,1d65edc9-8486-477c-beb2-d43833587049.jpg_0.jpg,512,374,0.99209,0.91239,7.99,🔶 MODERATE,moderate
1d69079e-ccfd-47c0-bb2b-5cf40beb08d1_0,1d69079e-ccfd-47c0-bb2b-5cf40beb08d1.jpg_0.jpg,512,396,0.99797,0.97783,5.61,⚠️  MILD,mild
1d6bde96-2711-4a86-b37a-2714656b9396_0,1d6bde96-2711-4a86-b37a-2714656b9396.jpg_0.jpg,512,374,0.99376,0.92805,7.4,⚠️  MILD,mild
1d75f4be-c3b0-48e7-ad2e-e6daf21d06a4_2,1d75f4be-c3b0-48e7-ad2e-e6daf21d06a4.jpg_2.jpg,511,454,0.99219,0.91895,8.07,🔶 MODERATE,moderate
1d7a944b-8210-4861-a1c6-b14557bf196a_0,1d7a944b-8210-4861-a1c6-b14557bf196a.jpg_0.jpg,512,349,0.99491,0.95975,9.55,⚠️  MILD,mild
1d880b91-6143-409c-abd0-4aab596efce2_0,1d880b91-6143-409c-abd0-4aab596efce2_0.jpg,512,428,0.99906,0.95975,1.51,⚠️  MILD,mild
1d888776-6209-4bbc-8d65-43df576a3ec9_0,1d888776-6209-4bbc-8d65-43df576a3ec9_0.jpg,512,390,0.98847,0.88207,9.42,🔶 MODERATE,moderate
1d9ae8b9-ebda-439d-aac3-748c8da63942_0,1d9ae8b9-ebda-439d-aac3-748c8da63942_0.jpg,512,427,0.99811,0.92743,2.19,⚠️  MILD,mild
1da2d3d8-3102-4a9e-baa6-6e9541fef50b_0,1da2d3d8-3102-4a9e-baa6-6e9541fef50b.jpg_0.jpg,512,382,0.99365,0.9287,7.37,⚠️  MILD,mild
1da6d82c-8e88-43b1-958c-99d5f71356f7_0,1da6d82c-8e88-43b1-958c-99d5f71356f7_0.jpg,512,353,0.99317,0.91069,7.19,🔶 MODERATE,moderate
1da8b6af-849a-4508-b535-2c81cf04ede9_0,1da8b6af-849a-4508-b535-2c81cf04ede9_0.jpg,512,388,0.99386,0.92311,7.59,⚠️  MILD,mild
1dc0f319-ebfa-4ad3-8758-0a109e6b327b_0,1dc0f319-ebfa-4ad3-8758-0a109e6b327b.jpg_0.jpg,512,352,0.99337,0.92026,7.22,⚠️  MILD,mild
1dc26d20-f53e-45d0-9a6d-c11d79cf455c_0,1dc26d20-f53e-45d0-9a6d-c11d79cf455c.jpg_0.jpg,512,394,0.99581,0.9449,6.16,⚠️  MILD,mild
1dcf3dff-d956-4543-83b5-83893a1ab2ad_0,1dcf3dff-d956-4543-83b5-83893a1ab2ad.jpg_0.jpg,512,403,0.99396,0.92358,6.86,⚠️  MILD,mild
1dd01e97-85e8-46b8-891c-cebfba7be5ac_0,1dd01e97-85e8-46b8-891c-cebfba7be5ac_0.jpg,511,431,0.99622,0.9323,5.08,⚠️  MILD,mild
1ddf5fee-1be0-48ce-9c83-7a605fe371c1_0,1ddf5fee-1be0-48ce-9c83-7a605fe371c1_0.jpg,512,371,0.99905,0.98034,3.56,✅ NEGLIGIBLE,negligible
1de4be90-3d87-4875-8de9-e3358b0ce359_0,1de4be90-3d87-4875-8de9-e3358b0ce359_0.jpg,511,365,0.99847,0.97827,5.97,⚠️  MILD,mild
1de62861-3117-4473-bd23-fef92abb94a4_0,1de62861-3117-4473-bd23-fef92abb94a4_0.jpg,512,349,0.99394,0.93503,8.73,⚠️  MILD,mild
1de91d72-43de-4e8a-b768-f6c62b604399_0,1de91d72-43de-4e8a-b768-f6c62b604399_0.jpg,512,399,0.99485,0.92771,6.3,⚠️  MILD,mild
1deabf33-3e41-4244-8b41-11e10ae9d7ce_1,1deabf33-3e41-4244-8b41-11e10ae9d7ce_1.jpg,512,381,0.99421,0.9202,6.72,⚠️  MILD,mild
1dec6aed-aaa8-426b-96a8-b67d58e17319_0,1dec6aed-aaa8-426b-96a8-b67d58e17319.jpg_0.jpg,512,333,0.99765,0.97349,6.26,⚠️  MILD,mild
1dec8266-b6cf-4683-96c5-ceb0eac72c92_0,1dec8266-b6cf-4683-96c5-ceb0eac72c92_0.jpg,512,355,0.99581,0.95499,8.69,⚠️  MILD,mild
1e050b63-9d5d-49fe-958a-565bb4a602da_0,1e050b63-9d5d-49fe-958a-565bb4a602da.jpg_0.jpg,512,382,0.99638,0.9648,7.72,⚠️  MILD,mild
1e097e93-bfc2-4d99-aa1c-c309cb4aa4d2_0,1e097e93-bfc2-4d99-aa1c-c309cb4aa4d2.jpg_0.jpg,512,373,0.99157,0.93439,11.49,⚠️  MILD,mild
1e146f3b-b8bf-47a5-9a4f-b2c3cca60f39_0,1e146f3b-b8bf-47a5-9a4f-b2c3cca60f39.jpg_0.jpg,512,379,0.98947,0.90031,9.75,🔶 MODERATE,moderate
1e171f15-f89a-4a41-9600-27bd57a5c416_0,1e171f15-f89a-4a41-9600-27bd57a5c416.jpg_0.jpg,512,404,0.99631,0.96145,6.89,⚠️  MILD,mild
1e1d45ab-eea1-4c13-bae8-ef4a3a83dee8_0,1e1d45ab-eea1-4c13-bae8-ef4a3a83dee8_0.jpg,512,450,0.99004,0.89119,8.7,🔶 MODERATE,moderate
1e2015c0-aaeb-4873-93dc-ef639fb54938_0,1e2015c0-aaeb-4873-93dc-ef639fb54938.jpg_0.jpg,512,375,0.99362,0.94307,9.7,⚠️  MILD,mild
1e338439-155a-444f-86d7-24c386a824c1_0,1e338439-155a-444f-86d7-24c386a824c1.jpg_0.jpg,511,426,0.99593,0.94885,5.71,⚠️  MILD,mild
1e3ddb3b-9833-4640-9a8a-9d978318b580_0,1e3ddb3b-9833-4640-9a8a-9d978318b580_0.jpg,512,361,0.99807,0.97481,6.43,⚠️  MILD,mild
1e4cdaed-aac2-42e5-a512-fd8b1e434585_0,1e4cdaed-aac2-42e5-a512-fd8b1e434585_0.jpg,511,323,0.99605,0.94265,6.32,⚠️  MILD,mild
1e56cab2-aae4-46b9-b662-0ae652aee32c_0,1e56cab2-aae4-46b9-b662-0ae652aee32c.jpg_0.jpg,512,430,0.98693,0.9034,12.19,🔶 MODERATE,moderate
1e5b34f4-bb94-4e36-95e4-e9c447ec75e2_1,1e5b34f4-bb94-4e36-95e4-e9c447ec75e2.jpg_1.jpg,512,356,0.99355,0.93085,7.89,⚠️  MILD,mild
1e70024d-bf4a-47b4-b589-6beb31e68000_0,1e70024d-bf4a-47b4-b589-6beb31e68000.jpg_0.jpg,512,358,0.99345,0.93944,9.1,⚠️  MILD,mild
1e957315-68a3-4f4e-887f-60f82a6d8d98_0,1e957315-68a3-4f4e-887f-60f82a6d8d98.jpg_0.jpg,512,393,0.99296,0.93602,9.29,⚠️  MILD,mild
1e99fa7d-4367-4b25-bf3d-b056bd3cea78_0,1e99fa7d-4367-4b25-bf3d-b056bd3cea78.jpg_0.jpg,512,347,0.99427,0.95749,11.09,⚠️  MILD,mild
1e9a5a1e-419f-48fa-bdb0-bf27ceb4675c_0,1e9a5a1e-419f-48fa-bdb0-bf27ceb4675c_0.jpg,512,332,0.98976,0.86449,7.2,🔴 SIGNIFICANT,significant
1ea36278-f507-47bd-a715-b5a1a68ba85f_0,1ea36278-f507-47bd-a715-b5a1a68ba85f_0.jpg,512,316,0.99306,0.91254,7.51,🔶 MODERATE,moderate
1ea43be2-c516-49e1-8b3a-c410021626ed_0,1ea43be2-c516-49e1-8b3a-c410021626ed.jpg_0.jpg,512,428,0.99665,0.97546,7.78,⚠️  MILD,mild
1ea70cb7-38e8-4d98-b507-ec000ddf3ca8_0,1ea70cb7-38e8-4d98-b507-ec000ddf3ca8_0.jpg,512,435,0.98647,0.85772,9.15,🔴 SIGNIFICANT,significant
1eb1349f-3265-4143-88a5-373130e5016a_0,1eb1349f-3265-4143-88a5-373130e5016a_0.jpg,512,365,0.99324,0.93155,9.3,⚠️  MILD,mild
1eb25bb9-adf9-4f89-9a0d-24247571faae_0,1eb25bb9-adf9-4f89-9a0d-24247571faae.jpg_0.jpg,512,409,0.99056,0.93021,11.67,⚠️  MILD,mild
1eb6ad29-4f79-4cce-979f-62273b473760_0,1eb6ad29-4f79-4cce-979f-62273b473760.jpg_0.jpg,512,407,0.99379,0.91422,5.74,🔶 MODERATE,moderate
1ec16f66-4b03-4225-9ef5-dc16c6ef458f_0,1ec16f66-4b03-4225-9ef5-dc16c6ef458f.jpg_0.jpg,512,394,0.99589,0.95227,6.48,⚠️  MILD,mild
1ed244b0-4391-47c5-9a4b-f255b6e78d34_0,1ed244b0-4391-47c5-9a4b-f255b6e78d34.jpg_0.jpg,512,367,0.99385,0.94351,9.64,⚠️  MILD,mild
1ee05fa5-8467-4910-9727-efffd559cf19_2,1ee05fa5-8467-4910-9727-efffd559cf19_2.jpg,512,343,0.99773,0.9585,4.4,⚠️  MILD,mild
1ee545a1-0e40-4b4b-8f83-4a8212be542a_0,1ee545a1-0e40-4b4b-8f83-4a8212be542a_0.jpg,512,366,0.99126,0.90996,9.33,🔶 MODERATE,moderate
1ef257fe-1d7f-4981-98b8-c319daf9591b_1,1ef257fe-1d7f-4981-98b8-c319daf9591b_1.jpg,512,412,0.99454,0.92072,6.51,⚠️  MILD,mild
1ef5249f-3100-4f72-82c5-eaf6287d9cf4_1,1ef5249f-3100-4f72-82c5-eaf6287d9cf4_1.jpg,512,402,0.99464,0.94458,9.03,⚠️  MILD,mild
1effdd09-b0b0-4992-9df9-89a1db73bacf_0,1effdd09-b0b0-4992-9df9-89a1db73bacf.jpg_0.jpg,512,402,0.99295,0.95083,12.52,⚠️  MILD,mild
1f116044-6ea7-4cdb-9b43-27b581b701c5_1,1f116044-6ea7-4cdb-9b43-27b581b701c5_1.jpg,512,415,0.99454,0.9416,8.64,⚠️  MILD,mild
1f15046c-c5f9-429f-8148-22f189aa5d75_1,1f15046c-c5f9-429f-8148-22f189aa5d75.jpg_1.jpg,512,351,0.99361,0.92784,8.01,⚠️  MILD,mild
1f206a6d-2b4c-4424-b728-9aa441291869_0,1f206a6d-2b4c-4424-b728-9aa441291869_0.jpg,512,384,0.99502,0.93302,7.01,⚠️  MILD,mild
1f2b6cbe-4bae-4b3a-afff-8dccdf786ea3_0,1f2b6cbe-4bae-4b3a-afff-8dccdf786ea3_0.jpg,512,376,0.99809,0.97774,7.35,⚠️  MILD,mild
1f2c6d8b-b2b1-42c2-acc1-ed6ad81dbad9_0,1f2c6d8b-b2b1-42c2-acc1-ed6ad81dbad9_0.jpg,512,444,0.9965,0.94846,6.23,⚠️  MILD,mild
1f368f4a-6c7b-4bb5-b83c-03b82a18808b_0,1f368f4a-6c7b-4bb5-b83c-03b82a18808b_0.jpg,512,369,0.99561,0.93669,6.6,⚠️  MILD,mild
1f560156-dc7d-4f98-a0e8-22808f75d7c7_0,1f560156-dc7d-4f98-a0e8-22808f75d7c7.jpg_0.jpg,512,398,0.9948,0.95209,8.37,⚠️  MILD,mild
1f566e17-5c01-46d6-a97a-8da5d91ce7fe_3,1f566e17-5c01-46d6-a97a-8da5d91ce7fe.jpg_3.jpg,512,374,0.99005,0.91207,10.1,🔶 MODERATE,moderate
1f587542-f703-4d9f-906c-5d15f8597d4d_0,1f587542-f703-4d9f-906c-5d15f8597d4d.jpg_0.jpg,512,407,0.99403,0.93341,7.84,⚠️  MILD,mild
1f59d013-3bb0-4519-82ce-8b69c493650f_0,1f59d013-3bb0-4519-82ce-8b69c493650f.jpg_0.jpg,512,385,0.99146,0.9181,9.2,🔶 MODERATE,moderate
1f67e6af-1226-4a05-acb3-cda9c04c0a88_0,1f67e6af-1226-4a05-acb3-cda9c04c0a88_0.jpg,512,384,0.99364,0.93964,9.96,⚠️  MILD,mild
1f7d0bd2-94ca-418a-991b-d83a12d8acc3_1,1f7d0bd2-94ca-418a-991b-d83a12d8acc3_1.jpg,512,401,0.99881,0.98851,7.8,✅ NEGLIGIBLE,negligible
1f83c51e-69d8-4643-81ed-bfdd2d1da8ce_0,1f83c51e-69d8-4643-81ed-bfdd2d1da8ce.jpg_0.jpg,512,352,0.99168,0.92587,9.98,⚠️  MILD,mild
1f8c1839-8591-431a-a244-8c50e600d826_0,1f8c1839-8591-431a-a244-8c50e600d826.jpg_0.jpg,511,370,0.9849,0.88848,12.5,🔶 MODERATE,moderate
1f900337-3366-4564-ba62-665d24e32fcf_0,1f900337-3366-4564-ba62-665d24e32fcf.jpg_0.jpg,512,371,0.98483,0.87732,11.51,🔴 SIGNIFICANT,significant
1f90b952-77ff-4ed1-97e7-7b37d872a09d_3,1f90b952-77ff-4ed1-97e7-7b37d872a09d.jpg_3.jpg,442,342,0.98492,0.88535,11.86,🔶 MODERATE,moderate
1f9f8ef4-fedc-4d1b-8099-05f002a6b9c6_0,1f9f8ef4-fedc-4d1b-8099-05f002a6b9c6_0.jpg,512,401,0.99077,0.92039,10.51,⚠️  MILD,mild
1fa18c10-d3bc-4b3e-8f8b-68bcc3e98dab_0,1fa18c10-d3bc-4b3e-8f8b-68bcc3e98dab_0.jpg,512,392,0.996,0.96007,9.16,⚠️  MILD,mild
1fa5687b-2c66-4b64-84a7-97d1112b02bc_0,1fa5687b-2c66-4b64-84a7-97d1112b02bc.jpg_0.jpg,512,344,0.99595,0.95901,7.86,⚠️  MILD,mild
1fab7494-10f4-41d4-ae94-d8ab73986a81_0,1fab7494-10f4-41d4-ae94-d8ab73986a81_0.jpg,512,388,0.99565,0.93544,5.85,⚠️  MILD,mild
1fc1216e-1c21-4f9e-b7b9-d2c1f2da74f4_0,1fc1216e-1c21-4f9e-b7b9-d2c1f2da74f4.jpg_0.jpg,512,355,0.99346,0.93167,8.2,⚠️  MILD,mild
